Team,Year,Team ID,Pos,Ht,Wt
Stanford,2024,674,WR,"6'3""",205
Stanford,2024,674,WR,"6'0""",190
Stanford,2024,674,WR,"6'2""",205
Stanford,2024,674,WR,"6'3""",210
Stanford,2024,674,WR,"6'2""",210
Stanford,2024,674,WR,"5'10""",180
Stanford,2024,674,WR,"6'3""",220
Syracuse,2024,688,DB,"6'1""",180
Syracuse,2024,688,DB,"5'11""",174
Syracuse,2024,688,DB,"6'2""",200
Syracuse,2024,688,DB,"6'0""",200
Syracuse,2024,688,DB,"6'1""",187
Syracuse,2024,688,DB,"6'0""",174
Syracuse,2024,688,DB,"6'2""",209
Syracuse,2024,688,DB,"6'4""",199
Syracuse,2024,688,DB,"6'0""",201
Syracuse,2024,688,DB,"6'0""",176
Syracuse,2024,688,DB,"6'2""",192
Syracuse,2024,688,DB,"5'11""",183
Syracuse,2024,688,DB,"6'3""",199
Syracuse,2024,688,DB,"6'1""",187
Syracuse,2024,688,DB,"5'11""",196
Syracuse,2024,688,DB,"5'9""",180
Syracuse,2024,688,DB,"6'1""",189
Syracuse,2024,688,DL,"6'5""",261
Syracuse,2024,688,DL,"6'4""",225
Syracuse,2024,688,DL,"6'4""",289
Syracuse,2024,688,DL,"6'4""",294
Syracuse,2024,688,DL,"6'4""",314
Syracuse,2024,688,DL,"6'4""",259
Syracuse,2024,688,DL,"6'4""",277
Syracuse,2024,688,DL,"6'3""",310
Syracuse,2024,688,DL,"6'3""",226
Syracuse,2024,688,DL,"6'5""",312
Syracuse,2024,688,DL,"6'3""",291
Syracuse,2024,688,DL,"6'4""",260
Syracuse,2024,688,DL,"6'3""",313
Syracuse,2024,688,DL,"6'5""",296
Syracuse,2024,688,FB,"6'0""",241
Syracuse,2024,688,K,"5'11""",179
Syracuse,2024,688,K,"6'1""",173
Syracuse,2024,688,LB,"6'4""",225
Syracuse,2024,688,LB,"6'4""",204
Syracuse,2024,688,LB,"6'2""",208
Syracuse,2024,688,LB,"6'2""",219
Syracuse,2024,688,LB,"6'2""",228
Syracuse,2024,688,LB,"6'2""",225
Syracuse,2024,688,LB,"6'4""",239
Syracuse,2024,688,LB,"6'4""",232
Syracuse,2024,688,LB,"6'0""",234
Syracuse,2024,688,LB,"6'3""",244
Syracuse,2024,688,LB,"6'3""",238
Syracuse,2024,688,LB,"6'1""",223
Syracuse,2024,688,LB,"6'1""",236
Syracuse,2024,688,LS,"6'3""",235
Syracuse,2024,688,LS,"6'1""",211
Syracuse,2024,688,LS,"6'0""",220
Syracuse,2024,688,OL,"6'3""",288
Syracuse,2024,688,OL,"6'5""",304
Syracuse,2024,688,OL,"6'6""",354
Syracuse,2024,688,OL,"6'5""",287
Syracuse,2024,688,OL,"6'5""",308
Syracuse,2024,688,OL,"6'6""",319
Syracuse,2024,688,OL,"6'5""",331
Syracuse,2024,688,OL,"6'3""",322
Syracuse,2024,688,OL,"6'3""",323
Syracuse,2024,688,OL,"6'6""",312
Syracuse,2024,688,OL,"6'4""",303
Syracuse,2024,688,OL,"6'6""",349
Syracuse,2024,688,OL,"6'2""",271
Syracuse,2024,688,OL,"6'4""",301
Syracuse,2024,688,OL,"6'3""",316
Syracuse,2024,688,OL,"6'6""",301
Syracuse,2024,688,OL,"6'7""",292
Syracuse,2024,688,OL,"6'9""",340
Syracuse,2024,688,OL,"6'7""",330
Syracuse,2024,688,OL,"6'6""",301
Syracuse,2024,688,P,"6'1""",197
Syracuse,2024,688,PK,"6'0""",191
Syracuse,2024,688,QB,"6'2""",213
Syracuse,2024,688,QB,"6'2""",186
Syracuse,2024,688,QB,"6'3""",213
Syracuse,2024,688,QB,"6'3""",220
Syracuse,2024,688,QB,"6'3""",198
Syracuse,2024,688,QB,"6'2""",203
Syracuse,2024,688,RB,"6'0""",201
Syracuse,2024,688,RB,"5'8""",157
Syracuse,2024,688,RB,"5'11""",203
Syracuse,2024,688,RB,"5'11""",195
Syracuse,2024,688,RB,"5'9""",205
Syracuse,2024,688,RB,"5'11""",202
Syracuse,2024,688,RB,"6'1""",226
Syracuse,2024,688,TE,"6'6""",256
Syracuse,2024,688,TE,"6'5""",236
Syracuse,2024,688,TE,"6'7""",267
Syracuse,2024,688,TE,"6'4""",208
Syracuse,2024,688,TE,"6'4""",241
Syracuse,2024,688,TE,"6'7""",230
Syracuse,2024,688,WR,"5'11""",177
Syracuse,2024,688,WR,"5'8""",175
Syracuse,2024,688,WR,"6'5""",195
Syracuse,2024,688,WR,"6'3""",173
Syracuse,2024,688,WR,"6'0""",180
Syracuse,2024,688,WR,"6'3""",186
Syracuse,2024,688,WR,"6'1""",170
Syracuse,2024,688,WR,"6'3""",213
Syracuse,2024,688,WR,"6'2""",210
Syracuse,2024,688,WR,"6'0""",184
Syracuse,2024,688,WR,"6'2""",202
Syracuse,2024,688,WR,"6'3""",212
Syracuse,2024,688,WR,"5'10""",169
Temple,2024,690,CB,"5'11""",180
Temple,2024,690,CB,"6'0""",180
Temple,2024,690,CB,"6'1""",200
Temple,2024,690,CB,"5'11""",195
Temple,2024,690,CB,"6'1""",175
Temple,2024,690,CB,"6'0""",180
Temple,2024,690,CB,"6'1""",165
Temple,2024,690,CB,"6'1""",185
Temple,2024,690,CB,"6'0""",180
Temple,2024,690,CB,"6'1""",185
Temple,2024,690,CB,"6'0""",185
Temple,2024,690,DE,"6'3""",265
Temple,2024,690,DE,"6'3""",240
Temple,2024,690,DE,"6'3""",245
Temple,2024,690,DE,"6'5""",240
Temple,2024,690,DE,"6'2""",235
Temple,2024,690,DE,"6'2""",225
Temple,2024,690,DE,"6'5""",260
Temple,2024,690,DE,"6'5""",250
Temple,2024,690,DE,"6'3""",260
Temple,2024,690,DE,"6'4""",230
Temple,2024,690,DE,"6'2""",250
Temple,2024,690,DT,"6'1""",295
Temple,2024,690,DT,"6'2""",270
Temple,2024,690,DT,"6'4""",285
Temple,2024,690,DT,"6'2""",295
Temple,2024,690,DT,"6'3""",280
Temple,2024,690,DT,"6'3""",270
Temple,2024,690,DT,"6'4""",285
Temple,2024,690,DT,"6'3""",300
Temple,2024,690,DT,"6'4""",330
Temple,2024,690,K,"5'10""",180
Temple,2024,690,K,"5'9""",160
Temple,2024,690,K,"6'1""",170
Temple,2024,690,LB,"6'0""",225
Temple,2024,690,LB,"5'11""",215
Temple,2024,690,LB,"6'2""",215
Temple,2024,690,LB,"6'2""",220
Temple,2024,690,LB,"6'2""",225
Temple,2024,690,LB,"6'2""",230
Temple,2024,690,LB,"6'0""",225
Temple,2024,690,LB,"6'3""",225
Temple,2024,690,LB,"6'2""",225
Temple,2024,690,LB,"6'2""",235
Temple,2024,690,LB,"6'2""",235
Temple,2024,690,LB,"6'3""",220
Temple,2024,690,LS,"6'2""",210
Temple,2024,690,LS,"6'0""",190
Temple,2024,690,OL,"6'6""",305
Temple,2024,690,OL,"6'5""",290
Temple,2024,690,OL,"6'6""",315
Temple,2024,690,OL,"6'5""",295
Temple,2024,690,OL,"6'3""",300
Temple,2024,690,OL,"6'4""",295
Temple,2024,690,OL,"6'5""",300
Temple,2024,690,OL,"6'4""",330
Temple,2024,690,OL,"6'5""",300
Temple,2024,690,OL,"6'5""",310
Temple,2024,690,OL,"6'3""",320
Temple,2024,690,OL,"6'4""",280
Temple,2024,690,OL,"6'6""",300
Temple,2024,690,OL,"6'2""",280
Temple,2024,690,OL,"6'3""",300
Temple,2024,690,OL,"6'5""",280
Temple,2024,690,OL,"6'4""",270
Temple,2024,690,OL,"6'5""",300
Temple,2024,690,OL,"6'5""",300
Temple,2024,690,P,"6'0""",195
Temple,2024,690,QB,"6'3""",195
Temple,2024,690,QB,"6'3""",205
Temple,2024,690,QB,"6'2""",195
Temple,2024,690,QB,"6'4""",205
Temple,2024,690,QB,"6'3""",205
Temple,2024,690,RB,"6'1""",240
Temple,2024,690,RB,"6'0""",215
Temple,2024,690,RB,"5'8""",180
Temple,2024,690,RB,"5'10""",215
Temple,2024,690,RB,"6'0""",210
Temple,2024,690,RB,"5'11""",170
Temple,2024,690,SAF,"6'0""",210
Temple,2024,690,SAF,"5'11""",180
Temple,2024,690,SAF,"6'2""",200
Temple,2024,690,SAF,"6'2""",195
Temple,2024,690,SAF,"5'11""",165
Temple,2024,690,SAF,"5'11""",160
Temple,2024,690,SAF,"6'1""",195
Temple,2024,690,SAF,"5'11""",180
Temple,2024,690,SAF,"6'1""",175
Temple,2024,690,TE,"6'6""",270
Temple,2024,690,TE,"6'3""",250
Temple,2024,690,TE,"6'5""",245
Temple,2024,690,TE,"6'4""",250
Temple,2024,690,TE,"6'5""",230
Temple,2024,690,TE,"6'5""",230
Temple,2024,690,WE,"6'4""",220
Temple,2024,690,WR,"6'2""",190
Temple,2024,690,WR,"6'3""",220
Temple,2024,690,WR,"6'3""",175
Temple,2024,690,WR,"6'3""",175
Temple,2024,690,WR,"5'9""",165
Temple,2024,690,WR,"5'10""",175
Temple,2024,690,WR,"6'2""",180
Temple,2024,690,WR,"6'4""",210
Temple,2024,690,WR,"5'10""",170
Temple,2024,690,WR,"5'10""",175
Temple,2024,690,WR,"5'8""",165
Temple,2024,690,WR,"5'9""",180
Temple,2024,690,WR,"6'0""",185
Temple,2024,690,WR,"6'0""",180
Temple,2024,690,WR,"6'3""",200
Temple,2024,690,WR,"6'3""",215
Temple,2024,690,WR,"5'9""",175
Temple,2024,690,WR,"6'2""",200
Temple,2024,690,WR,"5'9""",180
Tennessee,2024,694,DB,"6'3""",194
Tennessee,2024,694,DB,"6'1""",200
Tennessee,2024,694,DB,"6'1""",170
Tennessee,2024,694,DB,"6'1""",206
Tennessee,2024,694,DB,"5'11""",195
Tennessee,2024,694,DB,"6'1""",200
Tennessee,2024,694,DB,"6'0""",200
Tennessee,2024,694,DB,"6'0""",185
Tennessee,2024,694,DB,"6'1""",185
Tennessee,2024,694,DB,"6'1""",191
Tennessee,2024,694,DB,"6'1""",187
Tennessee,2024,694,DB,"6'0""",190
Tennessee,2024,694,DB,"6'2""",182
Tennessee,2024,694,DB,"6'0""",193
Tennessee,2024,694,DB,"6'0""",187
Tennessee,2024,694,DB,"6'2""",195
Tennessee,2024,694,DB,"6'0""",185
Tennessee,2024,694,DB,"6'2""",200
Tennessee,2024,694,DB,"6'2""",205
Tennessee,2024,694,DB,"5'11""",195
Tennessee,2024,694,DB,"6'0""",198
Tennessee,2024,694,DL,"6'4""",354
Tennessee,2024,694,DL,"6'3""",292
Tennessee,2024,694,DL,"6'1""",215
Tennessee,2024,694,DL,"6'3""",310
Tennessee,2024,694,DL,"6'3""",250
Tennessee,2024,694,DL,"6'3""",270
Tennessee,2024,694,DL,"6'4""",290
Tennessee,2024,694,DL,"6'5""",249
Tennessee,2024,694,DL,"6'4""",300
Tennessee,2024,694,DL,"6'1""",276
Tennessee,2024,694,DL,"6'6""",281
Tennessee,2024,694,DL,"6'3""",245
Tennessee,2024,694,DL,"6'5""",240
Tennessee,2024,694,DL,"6'2""",307
Tennessee,2024,694,DL,"6'3""",315
Tennessee,2024,694,DL,"6'5""",243
Tennessee,2024,694,DL,"6'5""",243
Tennessee,2024,694,DL,"6'6""",295
Tennessee,2024,694,DL,"6'5""",245
Tennessee,2024,694,DL,"6'2""",340
Tennessee,2024,694,DL,"6'4""",325
Tennessee,2024,694,DL,"6'3""",317
Tennessee,2024,694,DL,"6'5""",272
Tennessee,2024,694,DL,"6'3""",290
Tennessee,2024,694,LB,"6'3""",233
Tennessee,2024,694,LB,"6'1""",220
Tennessee,2024,694,LB,"6'1""",234
Tennessee,2024,694,LB,"6'1""",242
Tennessee,2024,694,LB,"6'3""",231
Tennessee,2024,694,LB,"6'3""",240
Tennessee,2024,694,LB,"6'2""",230
Tennessee,2024,694,LB,"6'0""",204
Tennessee,2024,694,LB,"6'1""",205
Tennessee,2024,694,LB,"6'2""",230
Tennessee,2024,694,LB,"6'1""",234
Tennessee,2024,694,LB,"6'2""",238
Tennessee,2024,694,LS,"6'0""",195
Tennessee,2024,694,LS,"6'1""",211
Tennessee,2024,694,LS,"5'11""",250
Tennessee,2024,694,OL,"6'5""",311
Tennessee,2024,694,OL,"6'5""",300
Tennessee,2024,694,OL,"6'6""",330
Tennessee,2024,694,OL,"6'7""",333
Tennessee,2024,694,OL,"6'6""",300
Tennessee,2024,694,OL,"6'5""",310
Tennessee,2024,694,OL,"6'7""",337
Tennessee,2024,694,OL,"6'8""",320
Tennessee,2024,694,OL,"6'6""",340
Tennessee,2024,694,OL,"6'4""",301
Tennessee,2024,694,OL,"6'7""",348
Tennessee,2024,694,OL,"6'6""",314
Tennessee,2024,694,OL,"6'4""",325
Tennessee,2024,694,OL,"6'4""",340
Tennessee,2024,694,OL,"6'4""",310
Tennessee,2024,694,OL,"6'6""",310
Tennessee,2024,694,OL,"6'5""",350
Tennessee,2024,694,OL,"6'3""",300
Tennessee,2024,694,OL,"6'3""",330
Tennessee,2024,694,OL,"6'7""",330
Tennessee,2024,694,OL,"6'7""",342
Tennessee,2024,694,P,"6'3""",204
Tennessee,2024,694,P,"6'2""",209
Tennessee,2024,694,PK,"5'11""",213
Tennessee,2024,694,PK,"6'0""",200
Tennessee,2024,694,QB,"6'0""",205
Tennessee,2024,694,QB,"6'6""",215
Tennessee,2024,694,QB,"6'3""",215
Tennessee,2024,694,QB,"6'2""",212
Tennessee,2024,694,QB,"6'0""",203
Tennessee,2024,694,RB,"6'0""",196
Tennessee,2024,694,RB,"5'10""",200
Tennessee,2024,694,RB,"6'1""",239
Tennessee,2024,694,RB,"6'1""",210
Tennessee,2024,694,RB,"5'11""",201
Tennessee,2024,694,RB,"6'2""",222
Tennessee,2024,694,RB,"5'11""",203
Tennessee,2024,694,TE,"6'7""",255
Tennessee,2024,694,TE,"6'5""",246
Tennessee,2024,694,TE,"6'5""",227
Tennessee,2024,694,TE,"6'5""",256
Tennessee,2024,694,TE,"6'7""",261
Tennessee,2024,694,TE,"6'6""",250
Tennessee,2024,694,TE,"6'4""",248
Tennessee,2024,694,WR,"6'5""",200
Tennessee,2024,694,WR,"5'9""",180
Tennessee,2024,694,WR,"6'3""",195
Tennessee,2024,694,WR,"6'2""",185
Tennessee,2024,694,WR,"6'3""",217
Tennessee,2024,694,WR,"6'0""",175
Tennessee,2024,694,WR,"6'1""",197
Tennessee,2024,694,WR,"6'3""",230
Tennessee,2024,694,WR,"6'3""",202
Tennessee,2024,694,WR,"6'4""",212
Tennessee,2024,694,WR,"6'0""",196
Tennessee,2024,694,WR,"6'2""",200
Tennessee,2024,694,WR,"6'0""",190
Tennessee,2024,694,WR,"6'5""",214
Tennessee,2024,694,WR,"6'2""",187
Tennessee,2024,694,WR,"6'3""",204
Tennessee,2024,694,WR,"5'10""",167
Tennessee,2024,694,WR,"5'10""",178
Tennessee,2024,694,WR,"5'10""",196
Texas,2024,703,DB,"5'11""",200
Texas,2024,703,DB,"6'2""",200
Texas,2024,703,DB,"5'10""",175
Texas,2024,703,DB,"5'10""",180
Texas,2024,703,DB,"5'11""",175
Texas,2024,703,DB,"6'1""",200
Texas,2024,703,DB,"6'0""",200
Texas,2024,703,DB,"6'0""",190
Texas,2024,703,DB,"5'11""",185
Texas,2024,703,DB,"5'10""",190
Texas,2024,703,DB,"6'0""",190
Texas,2024,703,DB,"6'0""",185
Texas,2024,703,DB,"6'2""",205
Texas,2024,703,DB,"6'0""",190
Texas,2024,703,DB,"6'0""",190
Texas,2024,703,DB,"6'0""",190
Texas,2024,703,DB,"6'0""",195
Texas,2024,703,DB,"6'3""",200
Texas,2024,703,DB,"6'2""",195
Texas,2024,703,DB,"6'0""",190
Texas,2024,703,DL,"5'10""",280
Texas,2024,703,DL,"6'4""",290
Texas,2024,703,DL,"6'4""",305
Texas,2024,703,DL,"6'2""",305
Texas,2024,703,DL,"6'5""",320
Texas,2024,703,DL,"6'3""",305
Texas,2024,703,DL,"6'5""",315
Texas,2024,703,DL,"6'3""",315
Texas,2024,703,DL,"6'6""",350
Texas,2024,703,DL,"6'6""",335
Texas,2024,703,DL,"6'4""",295
Texas,2024,703,DS,"6'0""",215
Texas,2024,703,DS,"5'11""",215
Texas,2024,703,DS,"6'0""",220
Texas,2024,703,EDG,"6'4""",220
Texas,2024,703,EDG,"6'6""",260
Texas,2024,703,EDG,"6'2""",250
Texas,2024,703,EDG,"6'3""",245
Texas,2024,703,EDG,"6'3""",245
Texas,2024,703,EDG,"6'4""",260
Texas,2024,703,EDG,"6'5""",260
Texas,2024,703,EDG,"6'5""",260
Texas,2024,703,K,"6'0""",185
Texas,2024,703,K,"6'0""",205
Texas,2024,703,K,"6'2""",205
Texas,2024,703,K,"6'0""",195
Texas,2024,703,LB,"6'1""",220
Texas,2024,703,LB,"6'2""",225
Texas,2024,703,LB,"5'11""",210
Texas,2024,703,LB,"6'0""",235
Texas,2024,703,LB,"6'3""",235
Texas,2024,703,LB,"6'3""",235
Texas,2024,703,LB,"6'0""",225
Texas,2024,703,LB,"6'1""",225
Texas,2024,703,LB,"6'1""",230
Texas,2024,703,LB,"6'1""",220
Texas,2024,703,OL,"6'4""",300
Texas,2024,703,OL,"6'4""",315
Texas,2024,703,OL,"6'4""",320
Texas,2024,703,OL,"6'3""",330
Texas,2024,703,OL,"6'4""",300
Texas,2024,703,OL,"6'6""",340
Texas,2024,703,OL,"6'5""",320
Texas,2024,703,OL,"6'3""",310
Texas,2024,703,OL,"6'7""",315
Texas,2024,703,OL,"6'5""",310
Texas,2024,703,OL,"6'3""",320
Texas,2024,703,OL,"6'3""",270
Texas,2024,703,OL,"6'3""",315
Texas,2024,703,OL,"6'2""",290
Texas,2024,703,OL,"6'4""",295
Texas,2024,703,OL,"6'4""",310
Texas,2024,703,OL,"6'7""",350
Texas,2024,703,OL,"6'5""",300
Texas,2024,703,OL,"6'4""",330
Texas,2024,703,OL,"6'5""",335
Texas,2024,703,P,"6'3""",195
Texas,2024,703,P,"5'11""",185
Texas,2024,703,QB,"6'2""",210
Texas,2024,703,QB,"6'2""",215
Texas,2024,703,QB,"6'4""",225
Texas,2024,703,QB,"6'5""",220
Texas,2024,703,QB,"5'11""",185
Texas,2024,703,RB,"6'1""",220
Texas,2024,703,RB,"6'0""",200
Texas,2024,703,RB,"6'0""",210
Texas,2024,703,RB,"5'9""",190
Texas,2024,703,RB,"5'10""",205
Texas,2024,703,RB,"6'0""",210
Texas,2024,703,RB,"6'2""",215
Texas,2024,703,RB,"5'11""",195
Texas,2024,703,RB,"6'0""",200
Texas,2024,703,TE,"6'4""",250
Texas,2024,703,TE,"6'4""",235
Texas,2024,703,TE,"6'5""",250
Texas,2024,703,TE,"6'4""",245
Texas,2024,703,TE,"6'4""",240
Texas,2024,703,TE,"6'7""",255
Texas,2024,703,TE,"6'4""",250
Texas,2024,703,WR,"5'11""",190
Texas,2024,703,WR,"6'2""",190
Texas,2024,703,WR,"6'0""",175
Texas,2024,703,WR,"5'8""",160
Texas,2024,703,WR,"5'11""",180
Texas,2024,703,WR,"6'0""",175
Texas,2024,703,WR,"6'1""",205
Texas,2024,703,WR,"6'0""",185
Texas,2024,703,WR,"6'1""",185
Texas,2024,703,WR,"6'0""",195
Texas,2024,703,WR,"6'4""",195
Texas,2024,703,WR,"6'0""",175
Texas,2024,703,WR,"6'1""",190
Texas,2024,703,WR,"5'10""",185
Texas,2024,703,WR,"6'0""",195
Texas,2024,703,WR,"5'10""",185
Texas,2024,703,WR,"5'9""",170
Texas,2024,703,WR,"6'6""",186
Texas,2024,703,WR,"6'2""",210
Texas A&M,2024,697,DB,"6'0""",192
Texas A&M,2024,697,DB,"6'0""",200
Texas A&M,2024,697,DB,"6'0""",195
Texas A&M,2024,697,DB,"5'11""",170
Texas A&M,2024,697,DB,"5'11""",185
Texas A&M,2024,697,DB,"6'2""",200
Texas A&M,2024,697,DB,"5'11""",200
Texas A&M,2024,697,DB,"6'0""",185
Texas A&M,2024,697,DB,"5'11""",195
Texas A&M,2024,697,DB,"6'0""",200
Texas A&M,2024,697,DB,"6'2""",215
Texas A&M,2024,697,DB,"6'0""",195
Texas A&M,2024,697,DB,"6'3""",190
Texas A&M,2024,697,DB,"5'10""",185
Texas A&M,2024,697,DB,"6'1""",195
Texas A&M,2024,697,DB,"6'2""",190
Texas A&M,2024,697,DB,"6'3""",210
Texas A&M,2024,697,DB,"6'1""",195
Texas A&M,2024,697,DB,"6'0""",180
Texas A&M,2024,697,DB,"5'10""",185
Texas A&M,2024,697,DB,"6'3""",195
Texas A&M,2024,697,DB,"6'0""",175
Texas A&M,2024,697,DB,"6'0""",195
Texas A&M,2024,697,DB,"5'8""",180
Texas A&M,2024,697,DB,"6'0""",190
Texas A&M,2024,697,DB,"6'0""",205
Texas A&M,2024,697,DL,"6'1""",280
Texas A&M,2024,697,DL,"6'2""",250
Texas A&M,2024,697,DL,"6'3""",310
Texas A&M,2024,697,DL,"6'4""",265
Texas A&M,2024,697,DL,"6'2""",230
Texas A&M,2024,697,DL,"6'5""",285
Texas A&M,2024,697,DL,"6'5""",300
Texas A&M,2024,697,DL,"6'4""",245
Texas A&M,2024,697,DL,"6'4""",265
Texas A&M,2024,697,DL,"6'0""",280
Texas A&M,2024,697,DL,"6'2""",300
Texas A&M,2024,697,DL,"6'4""",240
Texas A&M,2024,697,DL,"6'3""",230
Texas A&M,2024,697,DL,"6'8""",230
Texas A&M,2024,697,DL,"6'2""",310
Texas A&M,2024,697,DL,"6'2""",285
Texas A&M,2024,697,DL,"6'4""",285
Texas A&M,2024,697,DL,"6'7""",220
Texas A&M,2024,697,DL,"6'6""",290
Texas A&M,2024,697,DL,"6'6""",245
Texas A&M,2024,697,DL,"6'3""",350
Texas A&M,2024,697,DL,"6'4""",300
Texas A&M,2024,697,DL,"6'5""",245
Texas A&M,2024,697,DL,"6'3""",250
Texas A&M,2024,697,K,"5'11""",195
Texas A&M,2024,697,LB,"6'2""",230
Texas A&M,2024,697,LB,"6'3""",235
Texas A&M,2024,697,LB,"6'2""",230
Texas A&M,2024,697,LB,"6'0""",220
Texas A&M,2024,697,LB,"6'1""",225
Texas A&M,2024,697,LB,"6'1""",228
Texas A&M,2024,697,LB,"6'1""",225
Texas A&M,2024,697,LB,"5'11""",225
Texas A&M,2024,697,LB,"6'2""",230
Texas A&M,2024,697,LB,"6'2""",230
Texas A&M,2024,697,LB,"6'0""",235
Texas A&M,2024,697,LS,"6'3""",224
Texas A&M,2024,697,LS,"5'11""",180
Texas A&M,2024,697,LS,"5'11""",220
Texas A&M,2024,697,LS,"6'2""",225
Texas A&M,2024,697,OL,"6'4""",295
Texas A&M,2024,697,OL,"6'1""",310
Texas A&M,2024,697,OL,"6'8""",265
Texas A&M,2024,697,OL,"6'6""",320
Texas A&M,2024,697,OL,"6'6""",295
Texas A&M,2024,697,OL,"6'7""",330
Texas A&M,2024,697,OL,"6'4""",330
Texas A&M,2024,697,OL,"6'6""",330
Texas A&M,2024,697,OL,"6'3""",330
Texas A&M,2024,697,OL,"6'8""",320
Texas A&M,2024,697,OL,"6'7""",305
Texas A&M,2024,697,OL,"6'1""",290
Texas A&M,2024,697,OL,"6'3""",275
Texas A&M,2024,697,OL,"6'4""",330
Texas A&M,2024,697,OL,"6'0""",285
Texas A&M,2024,697,OL,"6'4""",325
Texas A&M,2024,697,OL,"6'4""",330
Texas A&M,2024,697,OL,"6'5""",330
Texas A&M,2024,697,OL,"6'4""",330
Texas A&M,2024,697,OL,"6'5""",290
Texas A&M,2024,697,OL,"6'3""",260
Texas A&M,2024,697,OL,"6'1""",275
Texas A&M,2024,697,OL,"6'7""",315
Texas A&M,2024,697,P,"6'3""",252
Texas A&M,2024,697,P,"6'2""",195
Texas A&M,2024,697,P,"6'4""",225
Texas A&M,2024,697,PK,"5'7""",165
Texas A&M,2024,697,PK,"5'11""",190
Texas A&M,2024,697,PK,"6'3""",205
Texas A&M,2024,697,PLK,"5'10""",185
Texas A&M,2024,697,QB,"6'3""",200
Texas A&M,2024,697,QB,"5'11""",195
Texas A&M,2024,697,QB,"6'3""",220
Texas A&M,2024,697,QB,"6'5""",210
Texas A&M,2024,697,QB,"6'0""",200
Texas A&M,2024,697,QB,"6'0""",205
Texas A&M,2024,697,QB,"6'5""",220
Texas A&M,2024,697,QB,"6'2""",180
Texas A&M,2024,697,QB,"6'3""",220
Texas A&M,2024,697,RB,"5'9""",205
Texas A&M,2024,697,RB,"5'9""",215
Texas A&M,2024,697,RB,"5'9""",215
Texas A&M,2024,697,RB,"6'0""",215
Texas A&M,2024,697,RB,"5'11""",210
Texas A&M,2024,697,RB,"6'0""",215
Texas A&M,2024,697,RB,"6'0""",205
Texas A&M,2024,697,RB,"6'0""",215
Texas A&M,2024,697,RB,"6'0""",220
Texas A&M,2024,697,TE,"6'4""",247
Texas A&M,2024,697,TE,"6'5""",245
Texas A&M,2024,697,TE,"6'4""",250
Texas A&M,2024,697,TE,"5'11""",235
Texas A&M,2024,697,TE,"6'4""",250
Texas A&M,2024,697,TE,"6'4""",265
Texas A&M,2024,697,TE,"6'6""",265
Texas A&M,2024,697,TE,"6'5""",260
Texas A&M,2024,697,TE,"6'5""",260
Texas A&M,2024,697,TE,"6'5""",250
Texas A&M,2024,697,WR,"6'0""",178
Texas A&M,2024,697,WR,"5'10""",182
Texas A&M,2024,697,WR,"6'1""",177
Texas A&M,2024,697,WR,"6'2""",183
Texas A&M,2024,697,WR,"6'1""",195
Texas A&M,2024,697,WR,"6'2""",200
Texas A&M,2024,697,WR,"5'8""",165
Texas A&M,2024,697,WR,"5'11""",185
Texas A&M,2024,697,WR,"6'0""",195
Texas A&M,2024,697,WR,"5'9""",145
Texas A&M,2024,697,WR,"5'10""",185
Texas A&M,2024,697,WR,"6'1""",195
Texas A&M,2024,697,WR,"6'1""",195
Texas A&M,2024,697,WR,"5'6""",160
Texas A&M,2024,697,WR,"6'0""",180
Texas A&M,2024,697,WR,"6'6""",200
Texas A&M,2024,697,WR,"6'4""",205
Texas A&M,2024,697,WR,"6'1""",193
Texas A&M,2024,697,WR,"6'0""",180
Texas Christian,2024,698,CB,"5'11""",195
Texas Christian,2024,698,CB,"6'1""",185
Texas Christian,2024,698,CB,"6'2""",205
Texas Christian,2024,698,CB,"6'1""",185
Texas Christian,2024,698,CB,"5'10""",190
Texas Christian,2024,698,CB,"6'2""",200
Texas Christian,2024,698,CB,"6'2""",180
Texas Christian,2024,698,CB,"6'2""",185
Texas Christian,2024,698,DB,"6'0""",185
Texas Christian,2024,698,DB,"6'0""",200
Texas Christian,2024,698,DE,"6'4""",235
Texas Christian,2024,698,DL,"6'2""",320
Texas Christian,2024,698,DL,"6'3""",335
Texas Christian,2024,698,DL,"6'4""",280
Texas Christian,2024,698,DL,"6'5""",255
Texas Christian,2024,698,DL,"6'5""",325
Texas Christian,2024,698,DL,"6'4""",250
Texas Christian,2024,698,DL,"6'3""",310
Texas Christian,2024,698,DL,"6'2""",265
Texas Christian,2024,698,DL,"6'5""",250
Texas Christian,2024,698,DL,"6'4""",250
Texas Christian,2024,698,DL,"6'3""",275
Texas Christian,2024,698,DL,"6'2""",250
Texas Christian,2024,698,DL,"6'5""",305
Texas Christian,2024,698,DL,"6'3""",320
Texas Christian,2024,698,DL,"6'3""",255
Texas Christian,2024,698,DL,"6'4""",260
Texas Christian,2024,698,LB,"6'0""",220
Texas Christian,2024,698,LB,"6'1""",240
Texas Christian,2024,698,LB,"6'3""",235
Texas Christian,2024,698,LB,"6'2""",220
Texas Christian,2024,698,LB,"6'2""",215
Texas Christian,2024,698,LB,"6'3""",225
Texas Christian,2024,698,LB,"6'2""",225
Texas Christian,2024,698,LB,"6'4""",250
Texas Christian,2024,698,LB,"6'2""",235
Texas Christian,2024,698,LB,"6'2""",240
Texas Christian,2024,698,LB,"6'2""",235
Texas Christian,2024,698,LB,"6'1""",220
